followee,country,count,rank
22090282,The Azores,8,93
22090282,Georgia,8,63
22090282,Macedonia,8,30
22919665,Philippines,8,23
22940219,The Azores,8,94
23482357,Liberia,8,81
23976386,Slovakia,8,59
24929621,Slovakia,8,60
25073877,Liberia,8,82
25103967,Lithuania,8,32
26223583,Lithuania,8,33
26565946,Slovakia,8,61
26565946,Georgia,8,64
27067896,Slovakia,8,62
27860681,The Azores,8,95
28706024,Georgia,8,65
28785486,The Azores,8,96
28785486,Georgia,8,66
29187120,Slovakia,8,63
29360150,Georgia,8,67
30313925,Latvia,8,69
30313925,Georgia,8,68
33875003,Lithuania,8,34
34713362,The Azores,8,97
38676903,Estonia,8,19
44084633,Tonga,8,74
45621423,Uzbekistan,8,14
45621423,Philippines,8,24
45621423,Lagos,8,39
46634968,Maldives,8,11
50393960,Uzbekistan,8,15
50393960,Lagos,8,40
50393960,Maldives,8,12
54904679,Liberia,8,83
55459700,Tonga,8,75
56505125,Latvia,8,70
59371175,Tonga,8,76
64510593,Slovakia,8,64
65442728,Georgia,8,69
68914193,Maldives,8,13
69209858,Philippines,8,25
74286565,Slovakia,8,65
80655102,Georgia,8,70
85452649,Tonga,8,77
85603854,Liberia,8,84
91478624,Slovakia,8,66
91478624,The Azores,8,98
91478624,Lagos,8,41
96951800,The Azores,8,99
106062176,Estonia,8,20
109702885,Georgia,8,71
122278704,Philippines,8,26
135187648,Liberia,8,85
137077063,Maldives,8,14
140070953,Liberia,8,86
145125358,Uzbekistan,8,16
145935897,Liberia,8,87
155927976,The Azores,8,100
166739404,Slovakia,8,67
169686021,Tonga,8,78
173992307,Latvia,8,71
173992307,Slovakia,8,68
180505807,Tonga,8,79
180505807,Liberia,8,88
180505807,Slovakia,8,69
180505807,Philippines,8,27
220906523,Maldives,8,15
235827932,Maldives,8,16
260449713,Tonga,8,80
260907612,Georgia,8,72
260907612,Estonia,8,21
293164310,Maldives,8,17
297169759,Philippines,8,28
343627165,Liberia,8,89
348379865,Tonga,8,81
367054346,Maldives,8,18
373026301,Maldives,8,19
381975115,Maldives,8,20
390860839,Georgia,8,73
479538726,Maldives,8,21
487118986,Tonga,8,82
487118986,Georgia,8,74
487118986,Uzbekistan,8,17
533087895,Maldives,8,22
558739638,Maldives,8,23
575112328,Maldives,8,24
627673190,Liberia,8,90
1030316358,Maldives,8,25
1330457336,Georgia,8,75
1339835893,Tonga,8,83
3021568204,Liberia,8,91
7.17619E+17,Maldives,8,26
30973,Tonga,7,84
428333,Maldives,7,27
612473,Tonga,7,85
742143,Philippines,7,29
813286,Estonia,7,22
972651,Slovakia,7,70
1379801,Estonia,7,23
1652541,Tonga,7,86
1652541,Slovakia,7,71
1774391,Latvia,7,72
1994321,Liberia,7,92
2097571,Georgia,7,76
2097571,Uzbekistan,7,18
2097571,Lagos,7,42
2367911,Slovakia,7,72
2467791,Lagos,7,43
2557521,Liberia,7,93
4898091,Liberia,7,94
4970411,Uzbekistan,7,19
4970411,Lagos,7,44
5402612,Lithuania,7,35
5402612,Philippines,7,30
5988062,Slovakia,7,73
5988062,Lagos,7,45
6017542,Liberia,7,95
6449282,Estonia,7,24
7212562,Estonia,7,25
8161232,Tonga,7,87
8161232,Liberia,7,96
8161232,Lithuania,7,36
10228272,Lithuania,7,37
10228272,Macedonia,7,31
11348282,Liberia,7,97
11348282,Slovakia,7,74
12397052,Latvia,7,73
14055301,Liberia,7,98
14140913,Slovakia,7,75
14159148,Tonga,7,88
14159148,Latvia,7,74
14159148,Macedonia,7,32
14159148,Maldives,7,28
14173315,Lagos,7,46
14224719,Liberia,7,99
14230524,Tonga,7,89
14293310,Georgia,7,77
14293310,Lagos,7,47
14363353,Tonga,7,90
14589119,Maldives,7,29
14589119,Cape Verde,7,4
14677919,Slovakia,7,76
14872237,Georgia,7,78
15007149,Liberia,7,100
15012486,Georgia,7,79
15066760,Macedonia,7,33
15375209,Philippines,7,31
15378041,Georgia,7,80
15425377,Georgia,7,81
15846407,Philippines,7,32
16031536,Slovakia,7,77
16190898,Philippines,7,33
16211434,Latvia,7,75
16365636,Lithuania,7,38
16409683,Tonga,7,91
16898427,Macedonia,7,34
17093617,Tonga,7,92
17093617,Slovakia,7,78
17219108,Latvia,7,76
17219108,Slovakia,7,79
17365848,Latvia,7,77
17365848,Slovakia,7,80
17919972,Slovakia,7,81
17919972,Macedonia,7,35
17919972,Philippines,7,34
18625669,Slovakia,7,82
18863815,Tonga,7,93
18949452,Georgia,7,82
19058681,Slovakia,7,83
19110632,Latvia,7,78
19397785,Georgia,7,83
19617105,Georgia,7,84
19617105,Papua New Guinea,7,1
19923144,Georgia,7,85
20177423,Georgia,7,86
20536157,Macedonia,7,36
20536157,Maldives,7,30
20577889,Lithuania,7,39
20609518,Georgia,7,87
20823928,Latvia,7,79
21111883,Tonga,7,94
21436960,Macedonia,7,37
21447363,Lithuania,7,40
21447363,Georgia,7,88
21759987,Tonga,7,95
21759987,Latvia,7,80
21759987,Lithuania,7,41
21887420,Tonga,7,96
21887420,Latvia,7,81
22090282,Latvia,7,82
22090282,Slovakia,7,84
22851407,Slovakia,7,85
23375688,Tonga,7,97
23617610,Tonga,7,98
23617610,Slovakia,7,86
24016767,Latvia,7,83
25103967,Latvia,7,84
25103967,Macedonia,7,38
25365536,Georgia,7,89
25365536,Macedonia,7,39
26726695,Lithuania,7,42
27067896,Latvia,7,85
27067896,Lithuania,7,43
27650674,Georgia,7,90
28706024,Slovakia,7,87
29840295,Slovakia,7,88
30313925,Tonga,7,99
31685653,Philippines,7,35
32391821,Philippines,7,36
32751684,Philippines,7,37
33933259,Tonga,7,100
35094637,Slovakia,7,89
36065771,Slovakia,7,90
36184220,Macedonia,7,40
38679388,Georgia,7,91
39559926,Lithuania,7,44
40205617,Slovakia,7,91
44084633,Slovakia,7,92
44886859,Latvia,7,86
44886859,Slovakia,7,93
48104665,Bosnia and Herzegovina,7,6
51241574,Latvia,7,87
51241574,Slovakia,7,94
52551600,Georgia,7,92
56377143,Cape Verde,7,5
58233603,Georgia,7,93
62786191,Philippines,7,38
65647594,Macedonia,7,41
65694131,Philippines,7,39
73359920,Georgia,7,94
73443014,Georgia,7,95
74286565,Georgia,7,96
79293791,Slovakia,7,95
80519424,Macedonia,7,42
85603854,Macedonia,7,43
90420314,Georgia,7,97
91478624,Latvia,7,88
96951800,Georgia,7,98
98310564,Philippines,7,40
106062176,Georgia,7,99
108345784,Philippines,7,41
134196350,Lithuania,7,45
155659213,Uzbekistan,7,20
155659213,Maldives,7,31
173992307,Georgia,7,100
180505807,Uzbekistan,7,21
184910040,Slovakia,7,96
191369729,Slovakia,7,97
204151028,Philippines,7,42
218730857,Uzbekistan,7,22
218730857,Macedonia,7,44
240809224,Macedonia,7,45
259925559,Macedonia,7,46
260907612,Macedonia,7,47
297169759,Lagos,7,48
320358911,Macedonia,7,48
348379865,Slovakia,7,98
376170235,Slovakia,7,99
500704345,Philippines,7,43
627673190,Macedonia,7,49
821045162,Philippines,7,44
1536791610,Maldives,7,32
428333,Estonia,6,26
612473,Latvia,6,89
612473,Lagos,6,49
759251,Bosnia and Herzegovina,6,7
759251,Maldives,6,33
783214,Uzbekistan,6,23
783214,Lagos,6,50
783214,Maldives,6,34
788524,Macedonia,6,50
788524,Lagos,6,51
807095,Lithuania,6,46
1367531,Macedonia,6,51
1367531,Lagos,6,52
1652541,Uzbekistan,6,24
1652541,Philippines,6,45
1774391,Slovakia,6,100
2459371,Macedonia,6,52
3108351,Latvia,6,90
3108351,Uzbekistan,6,25
5402612,Maldives,6,35
5988062,Philippines,6,46
6017542,Latvia,6,91
8161232,Uzbekistan,6,26
10228272,Lagos,6,53
11856482,Latvia,6,92
12101862,Estonia,6,27
14230524,Uzbekistan,6,27
14230524,Macedonia,6,53
14230524,Philippines,6,47
14272817,Macedonia,6,54
14293310,Philippines,6,48
14363353,Lithuania,6,47
14450267,Uzbekistan,6,28
14457931,Macedonia,6,55
14589119,Papua New Guinea,6,2
15012486,Latvia,6,93
15066760,Lithuania,6,48
15066760,Philippines,6,49
15224867,Philippines,6,50
15234407,Macedonia,6,56
15378041,Uzbekistan,6,29
15492359,Macedonia,6,57
15556862,Uzbekistan,6,30
15690495,Uzbekistan,6,31
16211434,Lithuania,6,49
16365636,Macedonia,6,58
16664681,Latvia,6,94
16973333,Uzbekistan,6,32
17471979,Estonia,6,28
17471979,Maldives,6,36
17940884,Uzbekistan,6,33
18493366,Latvia,6,95
18681139,Uzbekistan,6,34
18702602,Lithuania,6,50
18839785,Maldives,6,37
19058681,Philippines,6,51
19106719,Maldives,6,38
19397785,Macedonia,6,59
19617105,Uzbekistan,6,35
19617105,Estonia,6,29
19617105,Cape Verde,6,6
19923144,Macedonia,6,60
20536157,Latvia,6,96
20609518,Philippines,6,52
20626359,Cape Verde,6,7
20823928,Macedonia,6,61
21401523,Macedonia,6,62
21425125,Philippines,6,53
21447363,Macedonia,6,63
21764143,Macedonia,6,64
22598009,Macedonia,6,65
23617610,Macedonia,6,66
26565946,Philippines,6,54
26565946,Bosnia and Herzegovina,6,8
26726695,Estonia,6,30
27042513,Philippines,6,55
27260086,Lagos,6,54
27860681,Macedonia,6,67
28785486,Lagos,6,55
30899115,Latvia,6,97
33875003,Latvia,6,98
33933259,Macedonia,6,68
34442404,Latvia,6,99
34713362,Latvia,6,100
36184220,Lithuania,6,51
37662797,Bosnia and Herzegovina,6,9
38266652,Lithuania,6,52
38676903,Macedonia,6,69
38679388,Philippines,6,56
39559926,Macedonia,6,70
50393960,Lithuania,6,53
50393960,Estonia,6,31
51376979,Maldives,6,39
54904679,Macedonia,6,71
56377143,Uzbekistan,6,36
56505125,Estonia,6,32
64153913,Papua New Guinea,6,3
64643056,Uzbekistan,6,37
65366253,Macedonia,6,72
73357848,Macedonia,6,73
74286565,Macedonia,6,74
77236552,Macedonia,6,75
77888423,Maldives,6,40
87818409,Macedonia,6,76
87818409,Lagos,6,56
92367751,Macedonia,6,77
92381810,Macedonia,6,78
96387561,Lithuania,6,54
98978345,Macedonia,6,79
101743223,Lithuania,6,55
103865085,Macedonia,6,80
106062176,Cape Verde,6,8
115461162,Macedonia,6,81
119002935,Estonia,6,33
124476322,Uzbekistan,6,38
124476322,Cape Verde,6,9
138193086,Macedonia,6,82
138372303,Maldives,6,41
140047461,Macedonia,6,83
145125358,Maldives,6,42
155659213,Macedonia,6,84
159588456,Macedonia,6,85
169090363,Lithuania,6,56
180295902,Estonia,6,34
180505807,Macedonia,6,86
189253902,Macedonia,6,87
218730857,Cape Verde,6,10
218730857,Papua New Guinea,6,4
285083026,Lithuania,6,57
297169759,Uzbekistan,6,39
297169759,Estonia,6,35
297169759,Macedonia,6,88
315165909,Macedonia,6,89
315338117,Macedonia,6,90
320395603,Macedonia,6,91
337886919,Macedonia,6,92
343627165,Macedonia,6,93
343627165,Maldives,6,43
348210900,Papua New Guinea,6,5
382267114,Maldives,6,44
487118986,Lithuania,6,58
487118986,Macedonia,6,94
487118986,Maldives,6,45
494146210,Uzbekistan,6,40
525138075,Macedonia,6,95
550122068,Bosnia and Herzegovina,6,10
558739638,Uzbekistan,6,41
575112328,Uzbekistan,6,42
627673190,Lagos,6,57
711958284,Macedonia,6,96
821045162,Maldives,6,46
842409997,Macedonia,6,97
961974776,Lithuania,6,59
1612394348,Bosnia and Herzegovina,6,11
742143,Maldives,5,47
742143,Cape Verde,5,11
759251,Lithuania,5,60
783214,Lithuania,5,61
783214,Bosnia and Herzegovina,5,12
807095,Maldives,5,48
807095,Cape Verde,5,12
807095,Papua New Guinea,5,6
813286,Maldives,5,49
813286,Cape Verde,5,13
972651,Macedonia,5,98
972651,Philippines,5,57
2097571,Macedonia,5,99
2097571,Philippines,5,58
2459371,Philippines,5,59
2803191,Uzbekistan,5,43
2803191,Macedonia,5,100
3108351,Philippines,5,60
3108351,Lagos,5,58
4970411,Maldives,5,50
5920532,Uzbekistan,5,44
5988062,Lithuania,5,62
5988062,Estonia,5,36
6017542,Maldives,5,51
7230492,Lithuania,5,63
7587032,Lagos,5,59
8159472,Lagos,5,60
8161232,Philippines,5,61
10228272,Maldives,5,52
11348282,Philippines,5,62
11348282,Maldives,5,53
12397052,Lithuania,5,64
14159148,Philippines,5,63
14159148,Lagos,5,61
14172570,Lithuania,5,65
14224719,Maldives,5,54
14363353,Bosnia and Herzegovina,5,13
14532122,Estonia,5,37
14684852,Uzbekistan,5,45
14700316,Lagos,5,62
15012486,Lagos,5,63
15032613,Uzbekistan,5,46
15066760,Bosnia and Herzegovina,5,14
15378041,Cape Verde,5,14
15425377,Estonia,5,38
15425377,Cape Verde,5,15
15485441,Estonia,5,39
15670515,Philippines,5,64
15846407,Maldives,5,55
16128680,Papua New Guinea,5,7
16153562,Lagos,5,64
16343974,Lagos,5,65
16365636,Estonia,5,40
16409683,Philippines,5,65
16589206,Uzbekistan,5,47
16694416,Lithuania,5,66
16898427,Lagos,5,66
16973333,Lagos,5,67
17365848,Estonia,5,41
17471979,Philippines,5,66
17540485,Uzbekistan,5,48
17919972,Lithuania,5,67
18185124,Lithuania,5,68
18332190,Papua New Guinea,5,8
18605860,Lithuania,5,69
18681139,Maldives,5,56
18909186,Uzbekistan,5,49
18909186,Cape Verde,5,16
18949452,Lagos,5,68
19106719,Philippines,5,67
19110632,Estonia,5,42
19617105,Bosnia and Herzegovina,5,15
19913832,Lithuania,5,70
20536157,Lagos,5,69
20609518,Uzbekistan,5,50
20646711,Lagos,5,70
20669748,Lithuania,5,71
20814874,Lithuania,5,72
21447363,Uzbekistan,5,51
21447363,Lagos,5,71
21759987,Estonia,5,43
21887420,Lithuania,5,73
22536055,Cape Verde,5,17
22910295,Lagos,5,72
22927890,Lithuania,5,74
23976386,Philippines,5,68
24727891,Philippines,5,69
24886570,Philippines,5,70
25379996,Lithuania,5,75
26052296,Uzbekistan,5,52
26462022,Lithuania,5,76
26565946,Lithuania,5,77
27195114,Lagos,5,73
30313925,Uzbekistan,5,53
30313925,Lagos,5,74
30899115,Lithuania,5,78
31311757,Estonia,5,44
32388036,Lithuania,5,79
33933259,Philippines,5,71
33933259,Lagos,5,75
34613288,Lagos,5,76
35180265,Uzbekistan,5,54
36184220,Estonia,5,45
39559926,Estonia,5,46
40205617,Lithuania,5,80
40449335,Lithuania,5,81
41202626,Uzbekistan,5,55
41684671,Bosnia and Herzegovina,5,16
44409004,Uzbekistan,5,56
44409004,Maldives,5,57
46377410,Estonia,5,47
50374439,Philippines,5,72
50393960,Papua New Guinea,5,9
51241574,Philippines,5,73
51376979,Uzbekistan,5,57
52422878,Uzbekistan,5,58
54290974,Lithuania,5,82
54515483,Lithuania,5,83
54829997,Uzbekistan,5,59
56505125,Philippines,5,74
59490500,Lithuania,5,84
61612893,Lithuania,5,85
64439991,Lithuania,5,86
64643056,Bosnia and Herzegovina,5,17
64643056,Maldives,5,58
67665789,Uzbekistan,5,60
74286565,Philippines,5,75
74286565,Maldives,5,59
78084813,Cape Verde,5,18
78322065,Bosnia and Herzegovina,5,18
83155095,Uzbekistan,5,61
85603854,Lithuania,5,87
87818409,Lithuania,5,88
87818409,Uzbekistan,5,62
95023423,Philippines,5,76
96951800,Lagos,5,77
96951800,Maldives,5,60
101311381,Maldives,5,61
106062176,Uzbekistan,5,63
107451588,Lithuania,5,89
108568373,Lagos,5,78
112371873,Lithuania,5,90
112697516,Bosnia and Herzegovina,5,19
132385468,Uzbekistan,5,64
133880286,Philippines,5,77
136578510,Uzbekistan,5,65
146500034,Lithuania,5,91
155659213,Lagos,5,79
156179071,Uzbekistan,5,66
164898058,Lithuania,5,92
179569408,Lithuania,5,93
180295902,Lithuania,5,94
180505807,Lagos,5,80
180505807,Maldives,5,62
182384817,Bosnia and Herzegovina,5,20
194613324,Lithuania,5,95
218730857,Philippines,5,78
218730857,Bosnia and Herzegovina,5,21
220906523,Uzbekistan,5,67
222812039,Lithuania,5,96
243381107,Maldives,5,63
245443647,Uzbekistan,5,68
259925559,Bosnia and Herzegovina,5,22
260907612,Uzbekistan,5,69
281852790,Papua New Guinea,5,10
297169759,Maldives,5,64
300392950,Uzbekistan,5,70
329542325,Bosnia and Herzegovina,5,23
344634424,Bosnia and Herzegovina,5,24
367054346,Uzbekistan,5,71
382267114,Philippines,5,79
430737673,Uzbekistan,5,72
461922813,Bosnia and Herzegovina,5,25
471741741,Uzbekistan,5,73
471741741,Maldives,5,65
487118986,Bosnia and Herzegovina,5,26
500704345,Lithuania,5,97
533085085,Lagos,5,81
563007403,Estonia,5,48
627673190,Maldives,5,66
719614825,Papua New Guinea,5,11
856501890,Lithuania,5,98
1093090866,Lagos,5,82
1126517959,Uzbekistan,5,74
1330457336,Lagos,5,83
1339835893,Lagos,5,84
1536791610,Estonia,5,49
1536791610,Philippines,5,80
1536791610,Lagos,5,85
2443518684,Bosnia and Herzegovina,5,27
3891538401,Estonia,5,50
428333,Lithuania,4,99
428333,Bosnia and Herzegovina,4,28
428333,Cape Verde,4,19
612473,Uzbekistan,4,75
612473,Estonia,4,51
742143,Lithuania,4,100
742143,Estonia,4,52
759251,Papua New Guinea,4,12
807095,Bosnia and Herzegovina,4,29
813286,Qatar,4,1
972651,Uzbekistan,4,76
1344951,Maldives,4,67
1367531,Uzbekistan,4,77
1652541,Maldives,4,68
1652541,Papua New Guinea,4,13
1774391,Estonia,4,53
2425151,Philippines,4,81
2459371,Estonia,4,54
2467791,Philippines,4,82
2557521,Uzbekistan,4,78
2557521,Philippines,4,83
2803191,Estonia,4,55
2803191,Philippines,4,84
2803191,Maldives,4,69
2884771,Philippines,4,85
4970411,Philippines,4,86
5402612,Estonia,4,56
5402612,Cape Verde,4,20
5988062,Maldives,4,70
7587032,Estonia,4,57
7587032,Maldives,4,71
7849082,Estonia,4,58
8161232,Lagos,4,86
8161232,Maldives,4,72
8161232,Papua New Guinea,4,14
9624742,Lagos,4,87
10228272,Uzbekistan,4,79
10933662,Estonia,4,59
11348282,Uzbekistan,4,80
11348282,Papua New Guinea,4,15
14159148,Uzbekistan,4,81
14224719,Lagos,4,88
14230524,Estonia,4,60
14230524,Bosnia and Herzegovina,4,30
14230524,Lagos,4,89
14293310,Maldives,4,73
14499829,Lagos,4,90
14589119,Qatar,4,2
14825399,Estonia,4,61
15066760,Uzbekistan,4,82
15425377,Uzbekistan,4,83
15425377,Bosnia and Herzegovina,4,31
15439395,Estonia,4,62
15492359,Philippines,4,87
15809249,Papua New Guinea,4,16
15846407,Estonia,4,63
15846407,Lagos,4,91
16153562,Maldives,4,74
16211434,Uzbekistan,4,84
16234600,Papua New Guinea,4,17
16365636,Uzbekistan,4,85
16365636,Philippines,4,88
16409683,Estonia,4,64
16409683,Bosnia and Herzegovina,4,32
16409683,Lagos,4,92
16548023,Estonia,4,65
16548023,Philippines,4,89
16548023,Maldives,4,75
16589206,Estonia,4,66
16589206,Bosnia and Herzegovina,4,33
16898427,Bosnia and Herzegovina,4,34
16898427,Maldives,4,76
16898427,Cape Verde,4,21
16898427,Papua New Guinea,4,18
16998490,Estonia,4,67
17093617,Philippines,4,90
17286539,Estonia,4,68
17471979,Bosnia and Herzegovina,4,35
17692731,Papua New Guinea,4,19
17842366,Uzbekistan,4,86
17842366,Bosnia and Herzegovina,4,36
17919972,Bosnia and Herzegovina,4,37
17919972,Lagos,4,93
17940246,Maldives,4,77
18332190,Bosnia and Herzegovina,4,38
18332190,Lagos,4,94
18332190,Qatar,4,3
18470775,Papua New Guinea,4,20
18839785,Uzbekistan,4,87
18909186,Maldives,4,78
19230601,Lagos,4,95
19397785,Estonia,4,69
19397785,Papua New Guinea,4,21
19407053,Lagos,4,96
19583545,Lagos,4,97
19617105,Philippines,4,91
19923144,Bosnia and Herzegovina,4,39
20511391,Estonia,4,70
20536157,Uzbekistan,4,88
20536157,Bosnia and Herzegovina,4,40
20609518,Estonia,4,71
20626359,Uzbekistan,4,89
20646711,Maldives,4,79
20823928,Cape Verde,4,22
21209392,Estonia,4,72
21383066,Bosnia and Herzegovina,4,41
21401523,Uzbekistan,4,90
21887420,Estonia,4,73
22090282,Uzbekistan,4,91
22090282,Cape Verde,4,23
22536055,Uzbekistan,4,92
22919665,Maldives,4,80
22919665,Cape Verde,4,24
23083404,Lagos,4,98
23413363,Philippines,4,92
23413363,Cape Verde,4,25
23690344,Papua New Guinea,4,22
25073877,Lagos,4,99
25103967,Cape Verde,4,26
25365536,Lagos,4,100
25365536,Maldives,4,81
26015589,Estonia,4,74
26223583,Estonia,4,75
26257166,Bosnia and Herzegovina,4,42
26462022,Estonia,4,76
27067896,Estonia,4,77
27860681,Philippines,4,93
27860681,Maldives,4,82
28785486,Uzbekistan,4,93
29413497,Estonia,4,78
29479000,Estonia,4,79
30313925,Maldives,4,83
31311757,Philippines,4,94
31348594,Uzbekistan,4,94
33933259,Bosnia and Herzegovina,4,43
35094637,Bosnia and Herzegovina,4,44
36184220,Uzbekistan,4,95
36184220,Bosnia and Herzegovina,4,45
36184220,Maldives,4,84
36635995,Estonia,4,80
37624611,Estonia,4,81
39559926,Cape Verde,4,27
42885393,Estonia,4,82
44196397,Estonia,4,83
44335525,Uzbekistan,4,96
44617405,Estonia,4,84
45621423,Papua New Guinea,4,23
45621423,Qatar,4,4
50197149,Papua New Guinea,4,24
50258955,Bosnia and Herzegovina,4,46
50393960,Bosnia and Herzegovina,4,47
50393960,Cape Verde,4,28
50393960,Qatar,4,5
51241574,Uzbekistan,4,97
51241574,Bosnia and Herzegovina,4,48
51241574,Maldives,4,85
54904679,Cape Verde,4,29
56377143,Bosnia and Herzegovina,4,49
56505125,Maldives,4,86
56631494,Uzbekistan,4,98
60865434,Maldives,4,87
70008157,Estonia,4,85
72782367,Estonia,4,86
73287339,Philippines,4,95
73992972,Bosnia and Herzegovina,4,50
78889356,Bosnia and Herzegovina,4,51
79293791,Uzbekistan,4,99
79293791,Bosnia and Herzegovina,4,52
85436197,Papua New Guinea,4,25
85603854,Uzbekistan,4,100
85603854,Bosnia and Herzegovina,4,53
